y_belief_report_fac,y_belief_report_num,y_share_report_email_num,y_share_report_fb_num,y_share_report_twitter_num,y_share_report_whatsapp_num,y_share_report_email_fac,y_share_report_fb_fac,y_share_report_twitter_fac,y_share_report_whatsapp_fac,d_treatment_source,x_age,x_sex_fac,x_sex_num,x_income_fac,x_income_num,x_education,x_education_fac,x_education_num
5,5,0,0,0,0,No,No,No,No,1,18,male,1,"5,001€ or more",11,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
3,3,0,0,0,0,No,No,No,No,1,53,male,1,"1,001 to 1,500€",3,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
3,3,0,0,NA,0,No,No,NA,No,0,60,female,0,"1,001 to 1,500€",3,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
5,5,0,1,0,0,No,Yes,No,No,1,62,male,1,"2,001 to 2,500€",5,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
2,2,0,0,NA,0,No,No,NA,No,0,66,female,0,"2,001 to 2,500€",5,Fach- or Hochschulstudium,University,5
0 - Not at all,0,0,0,0,0,No,No,No,No,1,56,male,1,"3,001 to 3,500€",7,Volks- oder Hauptschulabschluss,Elementary school,1
3,3,0,0,0,0,No,No,No,No,0,19,male,1,"3,001 to 3,500€",7,Abitur,High school,4
1,1,0,NA,NA,0,No,NA,NA,No,0,47,female,0,"3,001 to 3,500€",7,Fach- or Hochschulstudium,University,5
6 - Completely,6,0,NA,0,0,No,NA,No,No,1,45,male,1,"4,501 to 5,000€",10,Abitur,High school,4
6 - Completely,6,NA,1,NA,0,NA,Yes,NA,No,1,62,female,0,"1,001 to 1,500€",3,Volks- oder Hauptschulabschluss,Elementary school,1
2,2,0,NA,NA,0,No,NA,NA,No,1,58,female,0,"3,001 to 3,500€",7,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
3,3,0,0,NA,0,No,No,NA,No,1,31,male,1,"1,001 to 1,500€",3,Abitur,High school,4
NA,NA,0,NA,NA,0,No,NA,NA,No,1,41,female,0,"2,001 to 2,500€",5,Volks- oder Hauptschulabschluss,Elementary school,1
2,2,0,NA,NA,NA,No,NA,NA,NA,1,61,male,1,"1,501 to 2,000€",4,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
0 - Not at all,0,0,NA,NA,0,No,NA,NA,No,0,65,female,0,"1,001 to 1,500€",3,Volks- oder Hauptschulabschluss,Elementary school,1
4,4,0,NA,NA,NA,No,NA,NA,NA,1,62,male,1,"3,501 to 4,000€",8,Fach- or Hochschulstudium,University,5
3,3,0,0,NA,0,No,No,NA,No,1,37,male,1,"3,001 to 3,500€",7,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
2,2,0,0,NA,0,No,No,NA,No,1,31,female,0,"1,501 to 2,000€",4,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
5,5,0,NA,NA,NA,No,NA,NA,NA,1,64,male,1,"1,001 to 1,500€",3,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
4,4,0,NA,NA,0,No,NA,NA,No,0,50,male,1,"2,501 to 3,000€",6,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
3,3,0,0,NA,NA,No,No,NA,NA,0,63,male,1,"1,501 to 2,000€",4,Abitur,High school,4
3,3,0,0,NA,0,No,No,NA,No,1,64,male,1,"1,501 to 2,000€",4,Fach- or Hochschulstudium,University,5
5,5,0,NA,NA,NA,No,NA,NA,NA,1,66,male,1,"1,001 to 1,500€",3,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
5,5,0,NA,NA,0,No,NA,NA,No,1,18,female,0,"5,001€ or more",11,Abitur,High school,4
3,3,0,NA,NA,0,No,NA,NA,No,0,59,female,0,"4,001 to 4,500€",9,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
6 - Completely,6,0,0,NA,NA,No,No,NA,NA,1,66,female,0,"3,001 to 3,500€",7,Fach- or Hochschulstudium,University,5
5,5,0,0,NA,0,No,No,NA,No,0,33,female,0,"2,501 to 3,000€",6,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
3,3,0,0,0,0,No,No,No,No,0,29,female,0,"2,001 to 2,500€",5,Fach- or Hochschulstudium,University,5
4,4,0,NA,NA,0,No,NA,NA,No,1,18,male,1,"3,501 to 4,000€",8,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
3,3,0,0,NA,0,No,No,NA,No,0,30,female,0,"1,501 to 2,000€",4,Abitur,High school,4
6 - Completely,6,0,NA,0,NA,No,NA,No,NA,0,67,female,0,"501 to 1,000€",2,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
5,5,0,0,NA,0,No,No,NA,No,0,30,male,1,"2,001 to 2,500€",5,Fach- or Hochschulstudium,University,5
5,5,0,NA,NA,1,No,NA,NA,Yes,1,26,female,0,"1,501 to 2,000€",4,Abitur,High school,4
5,5,0,0,NA,0,No,No,NA,No,1,57,female,0,"1,501 to 2,000€",4,Abitur,High school,4
5,5,0,0,NA,0,No,No,NA,No,0,40,male,1,"1,001 to 1,500€",3,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
6 - Completely,6,0,0,NA,0,No,No,NA,No,1,39,female,0,"3,001 to 3,500€",7,Abitur,High school,4
3,3,0,NA,NA,NA,No,NA,NA,NA,1,46,male,1,"2,501 to 3,000€",6,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
0 - Not at all,0,0,0,0,0,No,No,No,No,0,56,male,1,"1,501 to 2,000€",4,Fach- or Hochschulstudium,University,5
5,5,0,NA,NA,0,No,NA,NA,No,0,47,female,0,"3,501 to 4,000€",8,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
2,2,0,0,NA,0,No,No,NA,No,1,61,female,0,"2,501 to 3,000€",6,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
1,1,0,0,NA,0,No,No,NA,No,0,67,male,1,"1,501 to 2,000€",4,Abitur,High school,4
5,5,0,NA,NA,0,No,NA,NA,No,1,54,male,1,"3,001 to 3,500€",7,Volks- oder Hauptschulabschluss,Elementary school,1
0 - Not at all,0,0,NA,NA,0,No,NA,NA,No,0,25,female,0,"501 to 1,000€",2,Fachhochschulreife,Technical high school,3
6 - Completely,6,0,0,NA,0,No,No,NA,No,1,35,male,1,"2,501 to 3,000€",6,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
3,3,0,NA,NA,0,No,NA,NA,No,0,64,female,0,"501 to 1,000€",2,Volks- oder Hauptschulabschluss,Elementary school,1
3,3,0,NA,NA,NA,No,NA,NA,NA,0,62,male,1,"1,501 to 2,000€",4,Abitur,High school,4
6 - Completely,6,0,1,NA,0,No,Yes,NA,No,1,69,female,0,"2,001 to 2,500€",5,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
2,2,0,0,NA,1,No,No,NA,Yes,1,38,female,0,"4,501 to 5,000€",10,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
3,3,0,0,NA,0,No,No,NA,No,0,44,female,0,"3,001 to 3,500€",7,Abitur,High school,4
4,4,0,NA,NA,NA,No,NA,NA,NA,1,65,male,1,"2,001 to 2,500€",5,Volks- oder Hauptschulabschluss,Elementary school,1
3,3,0,NA,NA,0,No,NA,NA,No,0,50,male,1,"501 to 1,000€",2,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
3,3,0,0,NA,NA,No,No,NA,NA,0,66,female,0,"2,501 to 3,000€",6,Fach- or Hochschulstudium,University,5
3,3,0,NA,NA,0,No,NA,NA,No,0,35,male,1,"1,501 to 2,000€",4,Fach- or Hochschulstudium,University,5
3,3,0,NA,NA,0,No,NA,NA,No,0,39,male,1,"1,001 to 1,500€",3,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
3,3,0,0,NA,0,No,No,NA,No,0,28,male,1,"1,501 to 2,000€",4,Fach- or Hochschulstudium,University,5
3,3,0,0,NA,0,No,No,NA,No,0,29,female,0,"3,001 to 3,500€",7,Fach- or Hochschulstudium,University,5
3,3,0,0,NA,0,No,No,NA,No,0,61,male,1,"1,001 to 1,500€",3,Volks- oder Hauptschulabschluss,Elementary school,1
5,5,0,1,NA,1,No,Yes,NA,Yes,1,43,male,1,"3,501 to 4,000€",8,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
4,4,NA,NA,NA,1,NA,NA,NA,Yes,1,19,female,0,0 to 500€,1,Abitur,High school,4
0 - Not at all,0,NA,NA,NA,NA,NA,NA,NA,NA,0,62,male,1,"501 to 1,000€",2,Volks- oder Hauptschulabschluss,Elementary school,1
4,4,0,NA,NA,NA,No,NA,NA,NA,0,54,female,0,"1,501 to 2,000€",4,Fach- or Hochschulstudium,University,5
5,5,0,0,NA,1,No,No,NA,Yes,1,19,female,0,"501 to 1,000€",2,Abitur,High school,4
5,5,0,NA,NA,1,No,NA,NA,Yes,1,68,female,0,"2,001 to 2,500€",5,Fach- or Hochschulstudium,University,5
2,2,0,0,NA,0,No,No,NA,No,0,56,male,1,"1,001 to 1,500€",3,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
2,2,1,1,NA,1,Yes,Yes,NA,Yes,1,33,male,1,"1,001 to 1,500€",3,Volks- oder Hauptschulabschluss,Elementary school,1
5,5,0,0,NA,0,No,No,NA,No,0,47,female,0,"5,001€ or more",11,Fach- or Hochschulstudium,University,5
6 - Completely,6,0,1,1,0,No,Yes,Yes,No,1,37,male,1,"3,001 to 3,500€",7,Fach- or Hochschulstudium,University,5
5,5,0,0,NA,0,No,No,NA,No,0,65,female,0,"1,501 to 2,000€",4,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
1,1,0,0,NA,0,No,No,NA,No,0,57,female,0,"1,501 to 2,000€",4,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
3,3,0,NA,NA,0,No,NA,NA,No,0,54,female,0,"2,501 to 3,000€",6,Abitur,High school,4
2,2,0,NA,NA,0,No,NA,NA,No,1,56,male,1,"1,001 to 1,500€",3,Volks- oder Hauptschulabschluss,Elementary school,1
1,1,0,0,NA,NA,No,No,NA,NA,1,66,female,0,"2,001 to 2,500€",5,Volks- oder Hauptschulabschluss,Elementary school,1
4,4,0,NA,NA,1,No,NA,NA,Yes,0,19,female,0,"2,501 to 3,000€",6,Abitur,High school,4
1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,69,female,0,"2,001 to 2,500€",5,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
4,4,0,NA,NA,NA,No,NA,NA,NA,1,41,male,1,"1,501 to 2,000€",4,Fachhochschulreife,Technical high school,3
4,4,0,NA,NA,0,No,NA,NA,No,0,60,male,1,"2,501 to 3,000€",6,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
3,3,0,0,NA,0,No,No,NA,No,1,32,female,0,"501 to 1,000€",2,Fach- or Hochschulstudium,University,5
5,5,0,NA,NA,0,No,NA,NA,No,1,29,female,0,"2,001 to 2,500€",5,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
1,1,0,0,NA,0,No,No,NA,No,0,61,male,1,"3,501 to 4,000€",8,Volks- oder Hauptschulabschluss,Elementary school,1
3,3,0,0,NA,NA,No,No,NA,NA,0,53,female,0,"2,501 to 3,000€",6,Volks- oder Hauptschulabschluss,Elementary school,1
2,2,0,0,NA,0,No,No,NA,No,1,34,female,0,"1,501 to 2,000€",4,Fachhochschulreife,Technical high school,3
0 - Not at all,0,0,NA,NA,0,No,NA,NA,No,0,59,male,1,"501 to 1,000€",2,Volks- oder Hauptschulabschluss,Elementary school,1
2,2,0,0,NA,0,No,No,NA,No,0,60,female,0,"1,001 to 1,500€",3,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
4,4,0,0,0,0,No,No,No,No,1,50,male,1,"2,001 to 2,500€",5,Volks- oder Hauptschulabschluss,Elementary school,1
2,2,0,0,0,0,No,No,No,No,1,57,female,0,"1,001 to 1,500€",3,Abitur,High school,4
2,2,0,0,NA,0,No,No,NA,No,0,43,male,1,"3,001 to 3,500€",7,Abitur,High school,4
4,4,0,0,NA,1,No,No,NA,Yes,0,19,male,1,"501 to 1,000€",2,Abitur,High school,4
0 - Not at all,0,0,0,NA,0,No,No,NA,No,1,51,male,1,"4,501 to 5,000€",10,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
4,4,0,0,NA,0,No,No,NA,No,1,69,female,0,"3,501 to 4,000€",8,Abitur,High school,4
2,2,0,0,NA,0,No,No,NA,No,0,60,male,1,"2,001 to 2,500€",5,Volks- oder Hauptschulabschluss,Elementary school,1
5,5,0,0,NA,0,No,No,NA,No,1,65,female,0,"1,501 to 2,000€",4,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
1,1,0,0,NA,0,No,No,NA,No,1,51,female,0,"1,501 to 2,000€",4,Abitur,High school,4
4,4,0,0,NA,0,No,No,NA,No,0,63,male,1,"2,501 to 3,000€",6,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
0 - Not at all,0,0,0,NA,0,No,No,NA,No,0,44,female,0,"2,501 to 3,000€",6,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
2,2,0,0,NA,0,No,No,NA,No,0,59,female,0,"3,001 to 3,500€",7,Volks- oder Hauptschulabschluss,Elementary school,1
4,4,0,0,NA,0,No,No,NA,No,1,28,female,0,"2,001 to 2,500€",5,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
3,3,0,0,NA,0,No,No,NA,No,0,68,male,1,"1,501 to 2,000€",4,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
2,2,0,NA,NA,0,No,NA,NA,No,1,64,male,1,"501 to 1,000€",2,Fach- or Hochschulstudium,University,5
3,3,NA,NA,NA,0,NA,NA,NA,No,1,64,male,1,"1,501 to 2,000€",4,Volks- oder Hauptschulabschluss,Elementary school,1
4,4,0,0,NA,0,No,No,NA,No,1,67,female,0,"2,001 to 2,500€",5,Fach- or Hochschulstudium,University,5
3,3,0,0,0,0,No,No,No,No,0,66,male,1,"1,501 to 2,000€",4,Fach- or Hochschulstudium,University,5
4,4,0,0,NA,0,No,No,NA,No,1,60,male,1,"1,501 to 2,000€",4,Abitur,High school,4
5,5,0,NA,NA,0,No,NA,NA,No,0,62,male,1,"3,001 to 3,500€",7,Fach- or Hochschulstudium,University,5
1,1,0,0,NA,0,No,No,NA,No,1,59,male,1,"501 to 1,000€",2,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
6 - Completely,6,0,0,NA,0,No,No,NA,No,1,69,male,1,"1,501 to 2,000€",4,Volks- oder Hauptschulabschluss,Elementary school,1
3,3,0,0,NA,0,No,No,NA,No,0,62,female,0,"2,501 to 3,000€",6,Fach- or Hochschulstudium,University,5
3,3,1,0,NA,NA,Yes,No,NA,NA,0,50,male,1,"1,001 to 1,500€",3,Volks- oder Hauptschulabschluss,Elementary school,1
5,5,0,NA,NA,0,No,NA,NA,No,1,60,male,1,"501 to 1,000€",2,Volks- oder Hauptschulabschluss,Elementary school,1
1,1,0,NA,NA,0,No,NA,NA,No,1,44,female,0,"501 to 1,000€",2,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
2,2,0,0,NA,0,No,No,NA,No,1,43,female,0,"501 to 1,000€",2,Volks- oder Hauptschulabschluss,Elementary school,1
2,2,0,NA,NA,NA,No,NA,NA,NA,0,64,female,0,"501 to 1,000€",2,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
4,4,1,1,1,1,Yes,Yes,Yes,Yes,0,26,male,1,"2,001 to 2,500€",5,Volks- oder Hauptschulabschluss,Elementary school,1
1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,62,male,1,"3,001 to 3,500€",7,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
4,4,0,0,NA,0,No,No,NA,No,0,60,female,0,"2,001 to 2,500€",5,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
2,2,0,NA,NA,0,No,NA,NA,No,0,61,female,0,"1,001 to 1,500€",3,Fachhochschulreife,Technical high school,3
3,3,0,0,NA,1,No,No,NA,Yes,0,42,male,1,"1,501 to 2,000€",4,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
6 - Completely,6,0,0,NA,0,No,No,NA,No,1,33,male,1,"4,501 to 5,000€",10,Abitur,High school,4
3,3,0,NA,NA,0,No,NA,NA,No,1,59,female,0,"1,501 to 2,000€",4,Volks- oder Hauptschulabschluss,Elementary school,1
3,3,NA,NA,0,0,NA,NA,No,No,0,50,male,1,"2,501 to 3,000€",6,Fach- or Hochschulstudium,University,5
3,3,0,NA,NA,0,No,NA,NA,No,0,66,male,1,0 to 500€,1,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
3,3,0,NA,NA,1,No,NA,NA,Yes,0,40,female,0,"2,001 to 2,500€",5,Fach- or Hochschulstudium,University,5
3,3,0,0,NA,NA,No,No,NA,NA,0,53,female,0,"1,501 to 2,000€",4,Volks- oder Hauptschulabschluss,Elementary school,1
4,4,0,0,NA,0,No,No,NA,No,1,60,female,0,"501 to 1,000€",2,Fach- or Hochschulstudium,University,5
4,4,0,0,NA,0,No,No,NA,No,0,43,male,1,"3,501 to 4,000€",8,Fachhochschulreife,Technical high school,3
0 - Not at all,0,0,0,NA,0,No,No,NA,No,0,57,female,0,"2,001 to 2,500€",5,Abitur,High school,4
3,3,0,0,NA,0,No,No,NA,No,1,61,female,0,"3,001 to 3,500€",7,Volks- oder Hauptschulabschluss,Elementary school,1
6 - Completely,6,0,0,NA,1,No,No,NA,Yes,1,19,female,0,"4,501 to 5,000€",10,Abitur,High school,4
4,4,0,0,NA,0,No,No,NA,No,0,35,male,1,"3,501 to 4,000€",8,Fach- or Hochschulstudium,University,5
4,4,0,0,0,0,No,No,No,No,1,58,female,0,"1,501 to 2,000€",4,Fach- or Hochschulstudium,University,5
4,4,0,0,NA,0,No,No,NA,No,1,54,female,0,"4,501 to 5,000€",10,Abitur,High school,4
5,5,0,NA,NA,0,No,NA,NA,No,1,53,male,1,"2,501 to 3,000€",6,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
6 - Completely,6,0,0,NA,0,No,No,NA,No,1,43,male,1,"3,001 to 3,500€",7,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
3,3,0,0,NA,0,No,No,NA,No,0,32,male,1,"2,001 to 2,500€",5,Fachhochschulreife,Technical high school,3
5,5,0,NA,NA,0,No,NA,NA,No,0,62,female,0,"2,501 to 3,000€",6,Volks- oder Hauptschulabschluss,Elementary school,1
5,5,0,1,0,0,No,Yes,No,No,0,63,female,0,"2,001 to 2,500€",5,Fach- or Hochschulstudium,University,5
4,4,0,NA,NA,0,No,NA,NA,No,1,68,male,1,"2,501 to 3,000€",6,Volks- oder Hauptschulabschluss,Elementary school,1
3,3,0,NA,NA,0,No,NA,NA,No,0,44,female,0,"2,501 to 3,000€",6,Fachhochschulreife,Technical high school,3
0 - Not at all,0,0,0,0,NA,No,No,No,NA,1,43,male,1,"1,501 to 2,000€",4,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
3,3,0,0,NA,0,No,No,NA,No,0,22,male,1,"501 to 1,000€",2,Abitur,High school,4
5,5,1,0,NA,0,Yes,No,NA,No,1,59,female,0,"4,001 to 4,500€",9,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
5,5,0,0,NA,0,No,No,NA,No,1,18,male,1,0 to 500€,1,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
4,4,0,0,0,0,No,No,No,No,0,33,male,1,"3,001 to 3,500€",7,Fach- or Hochschulstudium,University,5
3,3,1,1,0,0,Yes,Yes,No,No,1,27,male,1,"2,501 to 3,000€",6,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
2,2,NA,NA,NA,0,NA,NA,NA,No,0,66,female,0,"1,001 to 1,500€",3,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
5,5,0,1,NA,0,No,Yes,NA,No,0,55,male,1,"1,001 to 1,500€",3,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
1,1,0,NA,NA,0,No,NA,NA,No,1,42,male,1,"4,501 to 5,000€",10,Fach- or Hochschulstudium,University,5
4,4,0,NA,NA,NA,No,NA,NA,NA,1,54,male,1,"5,001€ or more",11,Fach- or Hochschulstudium,University,5
3,3,0,0,0,0,No,No,No,No,1,44,male,1,"2,501 to 3,000€",6,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
1,1,0,0,NA,0,No,No,NA,No,0,61,male,1,"4,501 to 5,000€",10,Volks- oder Hauptschulabschluss,Elementary school,1
2,2,0,0,NA,0,No,No,NA,No,0,58,female,0,"2,501 to 3,000€",6,Abitur,High school,4
4,4,0,1,NA,NA,No,Yes,NA,NA,1,31,female,0,"2,501 to 3,000€",6,Fach- or Hochschulstudium,University,5
3,3,0,NA,0,0,No,NA,No,No,1,41,female,0,"1,501 to 2,000€",4,None,NA,NA
1,1,0,0,NA,0,No,No,NA,No,0,56,male,1,"1,501 to 2,000€",4,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
0 - Not at all,0,0,NA,NA,NA,No,NA,NA,NA,0,69,male,1,"1,501 to 2,000€",4,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
4,4,0,0,NA,0,No,No,NA,No,1,42,female,0,"1,001 to 1,500€",3,Fachhochschulreife,Technical high school,3
6 - Completely,6,0,1,NA,0,No,Yes,NA,No,0,67,female,0,"3,501 to 4,000€",8,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
6 - Completely,6,0,NA,NA,NA,No,NA,NA,NA,0,67,male,1,"2,501 to 3,000€",6,Fach- or Hochschulstudium,University,5
4,4,1,0,NA,0,Yes,No,NA,No,0,59,male,1,"2,501 to 3,000€",6,Fach- or Hochschulstudium,University,5
5,5,0,0,NA,0,No,No,NA,No,1,60,female,0,"2,001 to 2,500€",5,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
5,5,0,NA,NA,NA,No,NA,NA,NA,1,58,female,0,"2,001 to 2,500€",5,Volks- oder Hauptschulabschluss,Elementary school,1
3,3,0,NA,NA,NA,No,NA,NA,NA,0,65,female,0,"1,501 to 2,000€",4,Volks- oder Hauptschulabschluss,Elementary school,1
5,5,0,NA,0,0,No,NA,No,No,1,20,male,1,0 to 500€,1,Abitur,High school,4
3,3,0,NA,0,0,No,NA,No,No,0,38,female,0,"1,501 to 2,000€",4,Abitur,High school,4
5,5,0,1,NA,NA,No,Yes,NA,NA,1,54,male,1,"3,001 to 3,500€",7,Fach- or Hochschulstudium,University,5
5,5,0,NA,NA,0,No,NA,NA,No,1,48,female,0,"4,501 to 5,000€",10,Fach- or Hochschulstudium,University,5
6 - Completely,6,1,1,NA,1,Yes,Yes,NA,Yes,0,59,male,1,"3,001 to 3,500€",7,Fach- or Hochschulstudium,University,5
5,5,0,0,NA,0,No,No,NA,No,1,49,male,1,"2,501 to 3,000€",6,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
5,5,0,0,NA,0,No,No,NA,No,1,23,female,0,"1,001 to 1,500€",3,Abitur,High school,4
2,2,0,0,NA,NA,No,No,NA,NA,0,61,male,1,"1,001 to 1,500€",3,Volks- oder Hauptschulabschluss,Elementary school,1
2,2,0,NA,NA,NA,No,NA,NA,NA,1,53,male,1,"2,001 to 2,500€",5,Volks- oder Hauptschulabschluss,Elementary school,1
0 - Not at all,0,0,NA,NA,0,No,NA,NA,No,0,58,male,1,"4,001 to 4,500€",9,Fach- or Hochschulstudium,University,5
5,5,0,NA,NA,NA,No,NA,NA,NA,1,62,male,1,"2,001 to 2,500€",5,Volks- oder Hauptschulabschluss,Elementary school,1
3,3,0,0,NA,0,No,No,NA,No,1,65,female,0,"1,501 to 2,000€",4,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
3,3,0,NA,NA,0,No,NA,NA,No,1,63,female,0,"3,501 to 4,000€",8,Fach- or Hochschulstudium,University,5
1,1,0,0,NA,0,No,No,NA,No,1,55,female,0,"1,001 to 1,500€",3,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
2,2,0,NA,NA,0,No,NA,NA,No,0,55,male,1,"2,001 to 2,500€",5,Volks- oder Hauptschulabschluss,Elementary school,1
4,4,0,0,NA,0,No,No,NA,No,0,42,female,0,"4,501 to 5,000€",10,Fachhochschulreife,Technical high school,3
3,3,0,0,NA,1,No,No,NA,Yes,0,49,male,1,"3,001 to 3,500€",7,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
5,5,0,NA,NA,0,No,NA,NA,No,1,68,male,1,"5,001€ or more",11,Volks- oder Hauptschulabschluss,Elementary school,1
2,2,0,0,NA,0,No,No,NA,No,1,28,female,0,"1,501 to 2,000€",4,Volks- oder Hauptschulabschluss,Elementary school,1
3,3,0,NA,NA,0,No,NA,NA,No,0,63,male,1,"2,001 to 2,500€",5,Volks- oder Hauptschulabschluss,Elementary school,1
5,5,0,NA,NA,NA,No,NA,NA,NA,1,58,male,1,"1,501 to 2,000€",4,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
5,5,0,0,NA,0,No,No,NA,No,1,32,female,0,"4,001 to 4,500€",9,Fach- or Hochschulstudium,University,5
6 - Completely,6,0,0,NA,0,No,No,NA,No,1,25,male,1,0 to 500€,1,Abitur,High school,4
2,2,0,0,NA,NA,No,No,NA,NA,0,58,male,1,"2,001 to 2,500€",5,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
4,4,0,0,NA,0,No,No,NA,No,0,55,male,1,"3,501 to 4,000€",8,Volks- oder Hauptschulabschluss,Elementary school,1
2,2,0,0,NA,0,No,No,NA,No,1,47,male,1,"2,001 to 2,500€",5,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
3,3,0,NA,NA,NA,No,NA,NA,NA,0,58,female,0,"5,001€ or more",11,Fachhochschulreife,Technical high school,3
0 - Not at all,0,0,NA,NA,0,No,NA,NA,No,0,55,female,0,"3,001 to 3,500€",7,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
3,3,0,0,NA,0,No,No,NA,No,0,25,female,0,"501 to 1,000€",2,Volks- oder Hauptschulabschluss,Elementary school,1
1,1,0,0,NA,0,No,No,NA,No,0,56,male,1,"4,501 to 5,000€",10,Volks- oder Hauptschulabschluss,Elementary school,1
5,5,1,NA,NA,1,Yes,NA,NA,Yes,1,60,female,0,"2,001 to 2,500€",5,Volks- oder Hauptschulabschluss,Elementary school,1
3,3,0,NA,NA,0,No,NA,NA,No,0,52,male,1,"3,501 to 4,000€",8,Fach- or Hochschulstudium,University,5
5,5,0,0,NA,0,No,No,NA,No,1,32,female,0,"2,501 to 3,000€",6,Fach- or Hochschulstudium,University,5
0 - Not at all,0,0,NA,NA,0,No,NA,NA,No,0,54,female,0,"1,501 to 2,000€",4,"Mittlere Reife, Realschulabschluss, Fachoberschulreife",Middle school,2
4,4,0,1,NA,0,No,Yes,NA,No,0,54,female,0,0 to 500€,1,Volks- oder Hauptschulabschluss,Elementary school,1
3,3,0,0,NA,0,No,No,NA,No,0,31,female,0,"3,001 to 3,500€",7,Abitur,High school,4
